stratum_id,label,outcome,metric,x,density,note
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,723080.7590399622,2.867431010237374e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,756948.4141821149,2.560609079741205e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,790816.0693242676,2.3021786261483788e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,824683.7244664204,2.081837369133493e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,858551.379608573,1.8893521090650632e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,892419.0347507257,1.7163010051859743e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,926286.6898928785,1.5571298112109431e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,960154.3450350312,1.4091132751918956e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,994022.0001771839,1.2715361663710958e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1027889.6553193367,1.1447047424001335e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1061757.3104614893,1.0292053949118166e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1095624.9656036422,9.254903680218154e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1129492.6207457948,8.336786348170559e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1163360.2758879475,7.534565026798436e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1197227.9310301002,6.840400201733376e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1231095.5861722531,6.24214537576802e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1264963.2413144058,5.724633616046842e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1298830.8964565585,5.271623542355194e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1332698.5515987112,4.867881386732017e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1366566.2067408639,4.500842598794713e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1400433.8618830168,4.1614982708561e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1434301.5170251695,3.844445204095237e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1468169.1721673221,3.547282243378716e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1502036.8273094748,3.2696559609702475e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1535904.4824516275,3.0122553174343466e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1569772.1375937802,2.7759712091674028e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1603639.792735933,2.56132655431483e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1637507.4478780858,2.3681867294013723e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1671375.1030202385,2.1956988300331574e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1705242.7581623911,2.0423832376966323e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1739110.4133045438,1.9063033224574726e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1772978.0684466967,1.785256350934115e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1806845.7235888494,1.6769499776890288e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1840713.378731002,1.5791471386891027e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1874581.0338731548,1.4897747909621235e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1908448.6890153075,1.4069987329927802e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1942316.3441574601,1.3292692221776593e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,1976183.999299613,1.2553421899344046e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,2010051.6544417657,1.1842801141758213e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,non_professional_graduate,annual_if_employed_kde,2043919.3095839184,1.1154359866579581e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,45727.656196907585,5.4493093929106416e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,79595.31133906031,5.516566460384188e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,113462.96648121304,4.271790475208194e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,147330.62162336576,3.1338808364938487e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,181198.27676551847,2.307441322168726e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,215065.9319076712,1.717936204475341e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,248933.58704982395,1.2933923823405404e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,282801.24219197663,9.661617192933505e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,316668.8973341294,7.327597956739695e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,350536.5524762821,5.621047831657072e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,384404.20761843486,4.375206754208291e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,418271.86276058754,3.4827354298530294e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,452139.5179027403,2.856689279549766e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,486007.173044893,2.396591572711497e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,519874.8281870457,2.0190080618874786e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,553742.4833291984,1.684820552829892e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,587610.1384713512,1.3874743839212005e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,621477.7936135039,1.1304715311422757e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,655345.4487556567,9.153178797346995e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,689213.1038978094,7.398216131412587e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,723080.7590399622,5.998823690081761e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,756948.4141821149,4.908231602799075e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,790816.0693242676,4.075341495700207e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,824683.7244664204,3.443600855591291e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,858551.379608573,2.956039670228472e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,892419.0347507257,2.5646194510450766e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,926286.6898928785,2.2366714204805333e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,960154.3450350312,1.954766888476559e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,994022.0001771839,1.7117914382535435e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1027889.6553193367,1.5050083952988374e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1061757.3104614893,1.3318086810597497e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1095624.9656036422,1.1879413715036282e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1129492.6207457948,1.067695644764855e-08,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1163360.2758879475,9.650174833296238e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1197227.9310301002,8.746577076850909e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1231095.5861722531,7.928413408920214e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1264963.2413144058,7.173565703640354e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1298830.8964565585,6.4722723327231525e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1332698.5515987112,5.822188376804249e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1366566.2067408639,5.2238383470889015e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1400433.8618830168,4.677544745852351e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1434301.5170251695,4.18201401628059e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1468169.1721673221,3.734207388056723e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1502036.8273094748,3.329931069929051e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1535904.4824516275,2.964635285331542e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1569772.1375937802,2.6340826558131752e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1603639.792735933,2.334733381859083e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1637507.4478780858,2.0638408414278178e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1671375.1030202385,1.819336170355031e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1705242.7581623911,1.5996080172814028e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1739110.4133045438,1.4032708031091896e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1772978.0684466967,1.2289818101661004e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1806845.7235888494,1.0753315868849384e-09,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1840713.378731002,9.408044004168815e-10,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1874581.0338731548,8.23789953061768e-10,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1908448.6890153075,7.226233210133435e-10,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1942316.3441574601,6.356334046500455e-10,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,1976183.999299613,5.611869291698615e-10,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,2010051.6544417657,4.977219318479889e-10,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,no_college,annual_if_employed_kde,2043919.3095839184,4.43769865899655e-10,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,45727.656196907585,3.0455402782380916e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,79595.31133906031,7.695564066991896e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,113462.96648121304,9.517316477874566e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,147330.62162336576,1.0038113991276963e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,181198.27676551847,1.0289973835977771e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,215065.9319076712,1.0166058481646655e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,248933.58704982395,1.0113974574860736e-06,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,282801.24219197663,9.970010414503594e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,316668.8973341294,9.733555981444925e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,350536.5524762821,9.56140825966965e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,384404.20761843486,9.340927624238656e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,418271.86276058754,9.00336137458849e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,452139.5179027403,8.615478949881584e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,486007.173044893,8.240808180940034e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,519874.8281870457,7.887238609263929e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,553742.4833291984,7.551425547491572e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,587610.1384713512,7.234711099160897e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,621477.7936135039,6.933755864094817e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,655345.4487556567,6.64071115001993e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,689213.1038978094,6.350010376616492e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,723080.7590399622,6.061022007728869e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,756948.4141821149,5.776352534231126e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,790816.0693242676,5.499481247852719e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,824683.7244664204,5.233326778824875e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,858551.379608573,4.97963474300857e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,892419.0347507257,4.7388960095811877e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,926286.6898928785,4.51065420838014e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,960154.3450350312,4.2940066772972095e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,994022.0001771839,4.0880337380974054e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,1027889.6553193367,3.89198234367397e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,1061757.3104614893,3.7052142803521e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,1095624.9656036422,3.5270581275775016e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,1129492.6207457948,3.3567124886833065e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,1163360.2758879475,3.193271754869323e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,1197227.9310301002,3.0358570847369786e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,1231095.5861722531,2.8837836444236437e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,1264963.2413144058,2.7366904879335745e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,1298830.8964565585,2.5945863326612837e-07,bins are display-only; KDE from continuous Monte Carlo draws
tamil_cant_afford_nonmetro_none,Tamil · cannot afford private · non-metro · no prep,physician_public_sector,annual_if_employed_kde,1332698.5515987112,2.457801401502478e-07,bins are display-only; KDE from continuous Monte Carlo draws
