source_file,round,sno,rank,allotted_quota,allotted_institute,course,allotted_category,candidate_category,remarks
019_final_result_round_3_ug_counselling_2024.pdf,3,6159,528122,Deemed/ Paid Seats Quota,"Shri Sathya Sai Medical College and Research Institute, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,SC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6160,529044,Deemed/ Paid Seats Quota,"BHAARATH MEDICAL COLLEGE AND HOSPITAL,17 3, AGARAM MAIN ROAD , SELAIYUR, TAMBARAM CHENNAI - 600073, Tamil Nadu, 600073",MBBS,Open,SC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6161,529324,Non- Resident Indian,"B.L.D.E University, Bijapur,SMT BANGARAMM A SAJJAN CAMPUS B M PATIL ROAD VIJAYAPURA KARNATAKA, Karnataka, 586103",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6162,529368,Non- Resident Indian,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Su mandeep Vidyapeeth Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia, Dist.Vadodara, Gujarat, 391760",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6163,530589,Deemed/ Paid Seats Quota,"VMS Dental College, Salem,Sankari Main Road NH-47 Ariyanoor, Salem., Tamil Nadu, 636308",BDS,Open,SC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6164,530986,Deemed/ Paid Seats Quota,"BHAARATH MEDICAL COLLEGE AND HOSPITAL,17 3, AGARAM MAIN ROAD , SELAIYUR, TAMBARAM CHENNAI - 600073, Tamil Nadu, 600073",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6165,531771,Deemed/ Paid Seats Quota,"Mahatma Gandhi Medical College, Pondicherry,S BV Pondicherry Campus, Pillaiyarkuppa m, Puducherry, 607402",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,6166,531989,Deemed/ Paid Seats Quota,"Indira Gandhi Institute of Dental Sciences, Pondicherry,S BV Pondicherry Campus, Pillaiyarkuppa m,, Puducherry, 607402",BDS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6167,532273,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6168,533536,Deemed/ Paid Seats Quota,"Mahatma Gandhi Medical College, Pondicherry,S BV Pondicherry Campus, Pillaiyarkuppa m, Puducherry, 607402",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6169,533743,Deemed/ Paid Seats Quota,"Shri Sathya Sai Medical College and Research Institute, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6170,534011,Deemed/ Paid Seats Quota,"Mahatma Gandhi Medical College, Pondicherry,S BV Pondicherry Campus, Pillaiyarkuppa m, Puducherry, 607402",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6171,535062,Deemed/ Paid Seats Quota,"Dr. DY Patil Medical College and Hospt., Pune,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",MBBS,Open,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6172,535448,Deemed/ Paid Seats Quota,"Shri Sathya Sai Medical College and Research Institute, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6173,535926,Deemed/ Paid Seats Quota,"Shri Sathya Sai Medical College and Research Institute, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6174,536687,Deemed/ Paid Seats Quota,"Shri Sathya Sai Medical College and Research Institute, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6175,536770,Deemed/ Paid Seats Quota,"Dr. DY Patil Medical College and Hospt., Pune,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6176,538048,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6177,538205,Deemed/ Paid Seats Quota,"Dr. DY Patil Medical College and Hospt., Pune,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6178,538615,Non- Resident Indian,"Sri Siddhartha Academy T Begur,SRI SIDDHARTHA INSTITUTE OF MEDICAL SCIENCES AND RESEARCH CENTRE T BEGUR NELAMANGA LA TALUK BANGALOR, Karnataka, 562123",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6179,539666,Non- Resident Indian,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Su mandeep Vidyapeeth Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia, Dist.Vadodara, Gujarat, 391760",MBBS,Open,SC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6180,540975,Deemed/ Paid Seats Quota,"Malla Reddy Dental College For Women, Hyderabad,Su raram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055 (Female Seat only )",BDS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6181,541545,Deemed/ Paid Seats Quota,"Malla Reddy Dental College For Women, Hyderabad,Su raram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055 (Female Seat only )",BDS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6182,541978,Deemed/ Paid Seats Quota,"Malla Reddy Dental College For Women, Hyderabad,Su raram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055 (Female Seat only )",BDS,Open,SC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6183,543113,Deemed/ Paid Seats Quota,"BHAARATH MEDICAL COLLEGE AND HOSPITAL,17 3, AGARAM MAIN ROAD , SELAIYUR, TAMBARAM CHENNAI - 600073, Tamil Nadu, 600073",MBBS,Open,ST,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6184,545739,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6185,546823,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6186,546842,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6187,548438,Non- Resident Indian,"Raja Rajeswari Medical College Bengaluru,202 , Kambipura, Bengaluru Mysuru High Way,Kengeri Hobli, Bangalore, Karnataka, Karnataka, 560074",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6188,549099,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6189,549767,Deemed/ Paid Seats Quota,"Malla Reddy Dental College For Women, Hyderabad,Su raram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055 (Female Seat only )",BDS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6190,549985,Non- Resident Indian,"Raja Rajeswari Medical College Bengaluru,202 , Kambipura, Bengaluru Mysuru High Way,Kengeri Hobli, Bangalore, Karnataka, Karnataka, 560074",MBBS,Open,ST,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6191,551789,Deemed/ Paid Seats Quota,"BHAARATH MEDICAL COLLEGE AND HOSPITAL,17 3, AGARAM MAIN ROAD , SELAIYUR, TAMBARAM CHENNAI - 600073, Tamil Nadu, 600073",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6192,552282,Non- Resident Indian,"B.L.D.E University, Bijapur,SMT BANGARAMM A SAJJAN CAMPUS B M PATIL ROAD VIJAYAPURA KARNATAKA, Karnataka, 586103",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6193,552521,Deemed/ Paid Seats Quota,"Malla Reddy Dental College For Women, Hyderabad,Su raram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055 (Female Seat only )",BDS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6194,553593,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6195,555042,Non- Resident Indian,"Dr. DY Patil Medical College, Navi Mumbai,Plot No. 2, Sector 7, Nerul, Navi Mumbai, Maharashtra, Maharashtra, 400706",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6196,555063,Deemed/ Paid Seats Quota,"Malla Reddy Dental College For Women, Hyderabad,Su raram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055 (Female Seat only )",BDS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6197,555938,Deemed/ Paid Seats Quota,"BHAARATH MEDICAL COLLEGE AND HOSPITAL,17 3, AGARAM MAIN ROAD , SELAIYUR, TAMBARAM CHENNAI - 600073, Tamil Nadu, 600073",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6198,555967,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6199,557507,Deemed/ Paid Seats Quota,"Indira Gandhi Institute of Dental Sciences, Pondicherry,S BV Pondicherry Campus, Pillaiyarkuppa m,, Puducherry, 607402",BDS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6200,559313,Deemed/ Paid Seats Quota,"BHAARATH MEDICAL COLLEGE AND HOSPITAL,17 3, AGARAM MAIN ROAD , SELAIYUR, TAMBARAM CHENNAI - 600073, Tamil Nadu, 600073",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6201,562078,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6202,562091,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6203,562574,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,SC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6204,564091,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6205,565441,Deemed/ Paid Seats Quota,"Malla Reddy Dental College For Women, Hyderabad,Su raram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055 (Female Seat only )",BDS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6206,569679,Deemed/ Paid Seats Quota,"Malla Reddy Dental College For Women, Hyderabad,Su raram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055 (Female Seat only )",BDS,Open,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6207,570916,B.Sc Nursing Delhi NCR,"College of Nursing Florence Nightingale CON, New Delhi,collegeof nursinggtbh@ gmail.com, Delhi (NCT), 110095 (Female Seat only )",B.Sc. Nursing,ST,ST,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6208,572458,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6209,572470,Deemed/ Paid Seats Quota,"Indira Gandhi Institute of Dental Sciences, Pondicherry,S BV Pondicherry Campus, Pillaiyarkuppa m,, Puducherry, 607402",BDS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6210,574477,Non- Resident Indian,"SDU Medical College, Kolar,SRI DEVARAJ URS MEDICAL COLLEGE, TAMAKA, KOLAR, Karnataka, 563103",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6211,576157,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6212,576431,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6213,577595,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,ST,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6214,577775,Non- Resident Indian,"MM Inst. Med. and Research, Mullana,M.M. INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, MULLANA, AMBALA, HARYANA., Haryana, 133207",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6215,577983,Non- Resident Indian,"Dr. DY Patil Medical College and Hospt., Pune,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6216,578936,Non- Resident Indian,"ACS Medical College and Hospital, Chennai,Periy ar EVR High Raod, Velappanchav adi, Chennai- 77, Tamil Nadu, 600077",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6217,579144,Non- Resident Indian,"SDU Medical College, Kolar,SRI DEVARAJ URS MEDICAL COLLEGE, TAMAKA, KOLAR, Karnataka, 563103",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6218,579201,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,6219,579304,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6220,579795,Deemed/ Paid Seats Quota,"Malla Reddy Dental College For Women, Hyderabad,Su raram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055 (Female Seat only )",BDS,Open,SC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6221,580743,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6222,581108,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,SC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6223,581141,Non- Resident Indian,"Dr. DY Patil Medical College, Navi Mumbai,Plot No. 2, Sector 7, Nerul, Navi Mumbai, Maharashtra, Maharashtra, 400706",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6224,583435,Non- Resident Indian,"Amrita Institute of Medical Science, Kochi,Amrita School of Medicine, Amrita Institute of Medical Sciences AIMS Ponekkara P.O Kochi 682041, Kerala, 682041",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6225,583441,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6226,583630,B.Sc Nursing Delhi NCR,"College of Nursing Florence Nightingale CON, New Delhi,collegeof nursinggtbh@ gmail.com, Delhi (NCT), 110095 (Female Seat only )",B.Sc. Nursing,ST,ST,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6227,583789,Non- Resident Indian,"School of Dental Sciences and KIMSDU, Karad,KARAD , DIST SATARA (MAHARASHT RA STATE) - 415110, Maharashtra, 415110",BDS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6228,584439,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6229,585277,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6230,585348,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6231,585624,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6232,585723,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6233,587150,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6234,589325,Employe es State Insuranc e Scheme( ESI),"ESIC Medical College & Hospital, Bihta,ESIC Medical College and Hospital, Bihta, Patna- 801103, Bihar, 801103",MBBS,ST,ST,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6235,590401,Non- Resident Indian,"Malla Reddy Institute of Medical Sciences, Hyderabad ,Suraram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6236,590968,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6237,591884,Non- Resident Indian,"Malla Reddy Institute of Medical Sciences, Hyderabad ,Suraram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6238,592909,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6239,593119,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6240,593668,Non- Resident Indian,"Amrita School of Medicine Faridabad,Mat a Amritanandma yi Marg, Sector-88, Faridabad, Haryana, 121002",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6241,594773,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6242,595235,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6243,597248,Non- Resident Indian,"Dr. DYP Edu. Soc. Deemed Uni., Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba Bavada, Kolhapur 416006, Maharashtra, 416006",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6244,598140,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6245,601736,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6246,603321,Non- Resident Indian,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Su mandeep Vidyapeeth Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia, Dist.Vadodara, Gujarat, 391760",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6247,603652,Non- Resident Indian,"GITAM Institue of Med. Sce. and Res., Visakhapatna m,Gandhi Institute of Technology and Management (GITAM), Rushikonda, Visakhapatna m, Andhra Pradesh, 530045",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6248,604534,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6249,605449,Deemed/ Paid Seats Quota,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,O SUDU, AGARAM VILLAGE, KOODAPAKK AM POST, VILLIANUR COMMUNE, PUDUCHERR Y, Puducherry, 605502",MBBS,Open,SC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,6250,605821,Deemed/ Paid Seats Quota,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,Upgraded
