year,phase,serial_no,state_rank,candidate_category,allotted_category,college_code,college_name,course,seat_type,option_no,source_file
2025,1,5052,22221,EZ,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,EZ,26,mbbs_p1_final.pdf
2025,1,5053,22223,MU,,TVM,"Govt. Medical College, Thiruvananthapuram",MBBS,NQ,1,mbbs_p1_final.pdf
2025,1,5054,22225,MU,,MLD,"Malabar Dental College, Edappal",BDS,MU,28,mbbs_p1_final.pdf
2025,1,5055,22227,BX,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,2,mbbs_p1_final.pdf
2025,1,5056,22230,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,NR,18,mbbs_p1_final.pdf
2025,1,5057,22231,SC,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,SC,27,mbbs_p1_final.pdf
2025,1,5058,22234,SC,,MLD,"Malabar Dental College, Edappal",BDS,SC,40,mbbs_p1_final.pdf
2025,1,5059,22252,EZ,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,40,mbbs_p1_final.pdf
2025,1,5060,22260,BH,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,BH,34,mbbs_p1_final.pdf
2025,1,5061,22261,KN,,MED,"MES Dental College, Perinthalmanna",BDS,KN,39,mbbs_p1_final.pdf
2025,1,5062,22265,SC,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,SC,39,mbbs_p1_final.pdf
2025,1,5063,22268,GN,,PMD,"Pushpagiri College of Dental Science, Thiruvalla",BDS,NR,48,mbbs_p1_final.pdf
2025,1,5064,22270,MU,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,MU,53,mbbs_p1_final.pdf
2025,1,5065,22299,BX,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,BX,44,mbbs_p1_final.pdf
2025,1,5066,22302,SC,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,SM,41,mbbs_p1_final.pdf
2025,1,5067,22325,SC,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,SC #,44,mbbs_p1_final.pdf
2025,1,5068,22332,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,NR *,39,mbbs_p1_final.pdf
2025,1,5069,22333,GN,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,MM,8,mbbs_p1_final.pdf
2025,1,5070,22336,KN,,MLD,"Malabar Dental College, Edappal",BDS,KN,43,mbbs_p1_final.pdf
2025,1,5071,22338,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,NR,27,mbbs_p1_final.pdf
2025,1,5072,22343,EW,,SGD,"St. Gregorios Dental College, Chelad, Kothamangalam",BDS,EW,23,mbbs_p1_final.pdf
2025,1,5073,22349,BH,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,BH,29,mbbs_p1_final.pdf
2025,1,5074,22351,DV,,AAD,"Al Azhar Dental College, Thodupuzha",BDS,DV,45,mbbs_p1_final.pdf
2025,1,5075,22356,MU,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,MM,27,mbbs_p1_final.pdf
2025,1,5076,22377,VK,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,VK,46,mbbs_p1_final.pdf
2025,1,5077,22388,BH,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,BH,47,mbbs_p1_final.pdf
2025,1,5078,22403,MU,,MLD,"Malabar Dental College, Edappal",BDS,MU,21,mbbs_p1_final.pdf
2025,1,5079,22404,GN,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,SM,23,mbbs_p1_final.pdf
2025,1,5080,22405,MU,,NID,"Noorul Islam College of Dental Science, Neyyattinkara",BDS,MU,11,mbbs_p1_final.pdf
2025,1,5081,22416,MU,,KKM,"Govt. Medical College, Kozhikkode",MBBS,PD,1,mbbs_p1_final.pdf
2025,1,5082,22426,MU,,MLD,"Malabar Dental College, Edappal",BDS,MU,3,mbbs_p1_final.pdf
2025,1,5083,22433,GN,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,SM,14,mbbs_p1_final.pdf
2025,1,5084,22436,DV,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,NR,35,mbbs_p1_final.pdf
2025,1,5085,22458,EZ,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,NR,10,mbbs_p1_final.pdf
2025,1,5086,22459,BH,,MLD,"Malabar Dental College, Edappal",BDS,BH,3,mbbs_p1_final.pdf
2025,1,5087,22466,MU,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,MU,46,mbbs_p1_final.pdf
2025,1,5088,22481,EZ,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,40,mbbs_p1_final.pdf
2025,1,5089,22490,MU,,NID,"Noorul Islam College of Dental Science, Neyyattinkara",BDS,MU,1,mbbs_p1_final.pdf
2025,1,5090,22493,LA,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,LA,32,mbbs_p1_final.pdf
2025,1,5091,22515,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,NR,37,mbbs_p1_final.pdf
2025,1,5092,22516,MU,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,MU,8,mbbs_p1_final.pdf
2025,1,5093,22517,MU,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,MM,29,mbbs_p1_final.pdf
2025,1,5094,22524,EW,,KMD,"KMCT Dental College, Mambatta, Mukkam, Kozhikode",BDS,EW,30,mbbs_p1_final.pdf
2025,1,5095,22536,MU,,TRM,"Travancore Medical College, Umayanalloor, Kollam",MBBS,NM,3,mbbs_p1_final.pdf
2025,1,5096,22542,BX,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,NR,15,mbbs_p1_final.pdf
2025,1,5097,22550,GN,,TRD,"Travancore DentalCollege, Kollam",BDS,MM,19,mbbs_p1_final.pdf
2025,1,5098,22554,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,NR,41,mbbs_p1_final.pdf
2025,1,5099,22561,SC,,NID,"Noorul Islam College of Dental Science, Neyyattinkara",BDS,SC #,42,mbbs_p1_final.pdf
2025,1,5100,22571,MU,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,MU,7,mbbs_p1_final.pdf
2025,1,5101,22573,LA,,AAD,"Al Azhar Dental College, Thodupuzha",BDS,LA,43,mbbs_p1_final.pdf
2025,1,5102,22582,GN,,SIM,"Sree Narayana Institute of Medical Sciences, Chalakka, Ernakulam.",MBBS,NR,17,mbbs_p1_final.pdf
2025,1,5103,22594,EZ,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,NR,40,mbbs_p1_final.pdf
2025,1,5104,22603,LA,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,LA,36,mbbs_p1_final.pdf
2025,1,5105,22619,MU,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,MU,13,mbbs_p1_final.pdf
2025,1,5106,22638,KN,,ADC,"Annoor Dental College, Puthuppady, Muvattupuzha",BDS,KN,41,mbbs_p1_final.pdf
2025,1,5107,22639,DV,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,DV,40,mbbs_p1_final.pdf
2025,1,5108,22643,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,NR,6,mbbs_p1_final.pdf
2025,1,5109,22644,EZ,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,NR,34,mbbs_p1_final.pdf
2025,1,5110,22645,KU,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,KU,14,mbbs_p1_final.pdf
2025,1,5111,22653,MU,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,MU,50,mbbs_p1_final.pdf
2025,1,5112,22656,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,NR,29,mbbs_p1_final.pdf
2025,1,5113,22666,EW,,SGD,"St. Gregorios Dental College, Chelad, Kothamangalam",BDS,EW,23,mbbs_p1_final.pdf
2025,1,5114,22668,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,NR,18,mbbs_p1_final.pdf
2025,1,5115,22669,KN,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,SM,34,mbbs_p1_final.pdf
2025,1,5116,22675,MU,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,MU,19,mbbs_p1_final.pdf
2025,1,5117,22680,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,NR,39,mbbs_p1_final.pdf
2025,1,5118,22681,DV,,TRD,"Travancore DentalCollege, Kollam",BDS,DV,36,mbbs_p1_final.pdf
2025,1,5119,22685,MU,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,MU,47,mbbs_p1_final.pdf
2025,1,5120,22698,EZ,,TVD,"Govt. Dental College, Thiruvananthapuram",BDS,PT,37,mbbs_p1_final.pdf
2025,1,5121,22721,DV,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,DV,39,mbbs_p1_final.pdf
2025,1,5122,22722,MU,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,SM,9,mbbs_p1_final.pdf
2025,1,5123,22723,MU,,MLD,"Malabar Dental College, Edappal",BDS,MU,33,mbbs_p1_final.pdf
2025,1,5124,22749,ST,,PKM,"Government Medical College, Palakkad",MBBS,ST,10,mbbs_p1_final.pdf
2025,1,5125,22753,ST,,PKM,"Government Medical College, Palakkad",MBBS,ST,10,mbbs_p1_final.pdf
2025,1,5126,22756,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,NR *,20,mbbs_p1_final.pdf
2025,1,5127,22759,SC,,SGD,"St. Gregorios Dental College, Chelad, Kothamangalam",BDS,SC,44,mbbs_p1_final.pdf
2025,1,5128,22761,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,NR,28,mbbs_p1_final.pdf
2025,1,5129,22779,EZ,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,EZ,5,mbbs_p1_final.pdf
2025,1,5130,22781,GN,,KAD,"Kannur Dental College, Anjarakandy, Kannur",BDS,SM,42,mbbs_p1_final.pdf
2025,1,5131,22783,MU,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,MU,20,mbbs_p1_final.pdf
2025,1,5132,22789,SC,,MED,"MES Dental College, Perinthalmanna",BDS,SC,45,mbbs_p1_final.pdf
2025,1,5133,22819,SC,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,SC,39,mbbs_p1_final.pdf
2025,1,5134,22822,MU,,KAD,"Kannur Dental College, Anjarakandy, Kannur",BDS,SM,23,mbbs_p1_final.pdf
2025,1,5135,22840,GN,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,MM,34,mbbs_p1_final.pdf
2025,1,5136,22865,GN,,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",MBBS,NR *,16,mbbs_p1_final.pdf
2025,1,5137,22871,MU,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,MM,2,mbbs_p1_final.pdf
2025,1,5138,22881,EZ,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,EZ,11,mbbs_p1_final.pdf
2025,1,5139,22898,EZ,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,EZ,14,mbbs_p1_final.pdf
2025,1,5140,22899,BH,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,BH,12,mbbs_p1_final.pdf
2025,1,5141,22900,BH,,MLD,"Malabar Dental College, Edappal",BDS,BH,47,mbbs_p1_final.pdf
2025,1,5142,22905,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,39,mbbs_p1_final.pdf
2025,1,5143,22909,MU,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,MM,54,mbbs_p1_final.pdf
2025,1,5144,22920,ST,,PTM,"Government Medical College, Konni, Pathanamthitta",MBBS,ST,11,mbbs_p1_final.pdf
2025,1,5145,22959,MU,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,MU,29,mbbs_p1_final.pdf
2025,1,5146,22960,MU,,MLD,"Malabar Dental College, Edappal",BDS,MU,9,mbbs_p1_final.pdf
2025,1,5147,22967,SC,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,SC,39,mbbs_p1_final.pdf
2025,1,5148,22969,BX,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,BX,58,mbbs_p1_final.pdf
2025,1,5149,22971,GN,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,NR,33,mbbs_p1_final.pdf
2025,1,5150,22985,DV,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,DV,38,mbbs_p1_final.pdf
2025,1,5151,22988,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,2,mbbs_p1_final.pdf
2025,1,5152,22992,DV,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,DV,42,mbbs_p1_final.pdf
2025,1,5153,22998,SC,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,SC,25,mbbs_p1_final.pdf
2025,1,5154,23000,EW,,SGD,"St. Gregorios Dental College, Chelad, Kothamangalam",BDS,EW,44,mbbs_p1_final.pdf
2025,1,5155,23013,MU,,KAD,"Kannur Dental College, Anjarakandy, Kannur",BDS,SM,10,mbbs_p1_final.pdf
2025,1,5156,23027,EZ,,KKM,"Govt. Medical College, Kozhikkode",MBBS,PD,1,mbbs_p1_final.pdf
2025,1,5157,23028,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,NR,10,mbbs_p1_final.pdf
2025,1,5158,23029,MU,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,MM,56,mbbs_p1_final.pdf
2025,1,5159,23033,VK,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,VK,26,mbbs_p1_final.pdf
2025,1,5160,23052,EW,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,EW,20,mbbs_p1_final.pdf
2025,1,5161,23059,LA,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,LA,43,mbbs_p1_final.pdf
2025,1,5162,23071,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,NR,46,mbbs_p1_final.pdf
2025,1,5163,23076,EZ,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,EZ,20,mbbs_p1_final.pdf
2025,1,5164,23094,EW,,KMD,"KMCT Dental College, Mambatta, Mukkam, Kozhikode",BDS,EW,21,mbbs_p1_final.pdf
2025,1,5165,23125,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,39,mbbs_p1_final.pdf
2025,1,5166,23126,EZ,,NID,"Noorul Islam College of Dental Science, Neyyattinkara",BDS,EZ,25,mbbs_p1_final.pdf
2025,1,5167,23129,EZ,,NID,"Noorul Islam College of Dental Science, Neyyattinkara",BDS,EZ,33,mbbs_p1_final.pdf
2025,1,5168,23138,EZ,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,23,mbbs_p1_final.pdf
2025,1,5169,23151,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,NR,40,mbbs_p1_final.pdf
2025,1,5170,23160,GN,,KAD,"Kannur Dental College, Anjarakandy, Kannur",BDS,SM,19,mbbs_p1_final.pdf
2025,1,5171,23170,EZ,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,EZ,44,mbbs_p1_final.pdf
2025,1,5172,23190,LA,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,14,mbbs_p1_final.pdf
2025,1,5173,23191,GN,,KAD,"Kannur Dental College, Anjarakandy, Kannur",BDS,SM,17,mbbs_p1_final.pdf
2025,1,5174,23192,ST,,JMC,"Jubilee Mission Medical College, Thrisur",MBBS,ST,11,mbbs_p1_final.pdf
2025,1,5175,23193,SC,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,SC,37,mbbs_p1_final.pdf
2025,1,5176,23195,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,2,mbbs_p1_final.pdf
2025,1,5177,23196,EZ,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,EZ,16,mbbs_p1_final.pdf
2025,1,5178,23204,GN,,KTM,"Govt. Medical College, Kottayam",MBBS,DK,1,mbbs_p1_final.pdf
2025,1,5179,23209,LA,,NID,"Noorul Islam College of Dental Science, Neyyattinkara",BDS,LA,46,mbbs_p1_final.pdf
2025,1,5180,23213,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,49,mbbs_p1_final.pdf
2025,1,5181,23219,SC,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,SC,39,mbbs_p1_final.pdf
2025,1,5182,23227,BH,,MLD,"Malabar Dental College, Edappal",BDS,BH,42,mbbs_p1_final.pdf
2025,1,5183,23233,MU,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,MU,2,mbbs_p1_final.pdf
2025,1,5184,23237,SC,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,SC,27,mbbs_p1_final.pdf
2025,1,5185,23243,GN,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,MM,45,mbbs_p1_final.pdf
2025,1,5186,23258,BH,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,BH,16,mbbs_p1_final.pdf
2025,1,5187,23264,SC,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,40,mbbs_p1_final.pdf
2025,1,5188,23271,MU,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,MU,44,mbbs_p1_final.pdf
2025,1,5189,23277,MU,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,MU,8,mbbs_p1_final.pdf
2025,1,5190,23291,KN,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,KN,40,mbbs_p1_final.pdf
2025,1,5191,23299,EZ,,SIM,"Sree Narayana Institute of Medical Sciences, Chalakka, Ernakulam.",MBBS,NR,8,mbbs_p1_final.pdf
2025,1,5192,23300,MU,,MLD,"Malabar Dental College, Edappal",BDS,MU,7,mbbs_p1_final.pdf
2025,1,5193,23309,BH,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,BH,31,mbbs_p1_final.pdf
2025,1,5194,23315,BX,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,44,mbbs_p1_final.pdf
2025,1,5195,23325,GN,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,MM,31,mbbs_p1_final.pdf
2025,1,5196,23330,MU,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,MM,53,mbbs_p1_final.pdf
2025,1,5197,23342,MU,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,MU,48,mbbs_p1_final.pdf
2025,1,5198,23345,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,56,mbbs_p1_final.pdf
2025,1,5199,23368,BH,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,BH,40,mbbs_p1_final.pdf
2025,1,5200,23372,EZ,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,EZ,46,mbbs_p1_final.pdf
2025,1,5201,23383,DV,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,DV,16,mbbs_p1_final.pdf
2025,1,5202,23388,LA,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,LA,9,mbbs_p1_final.pdf
2025,1,5203,23390,MU,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,MM,25,mbbs_p1_final.pdf
2025,1,5204,23392,BH,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,40,mbbs_p1_final.pdf
2025,1,5205,23406,GN,,KAD,"Kannur Dental College, Anjarakandy, Kannur",BDS,SM,65,mbbs_p1_final.pdf
2025,1,5206,23414,ST,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,ST,12,mbbs_p1_final.pdf
2025,1,5207,23417,DV,,MLD,"Malabar Dental College, Edappal",BDS,DV,46,mbbs_p1_final.pdf
2025,1,5208,23452,EZ,,SIM,"Sree Narayana Institute of Medical Sciences, Chalakka, Ernakulam.",MBBS,NR,28,mbbs_p1_final.pdf
2025,1,5209,23455,SC,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,SC,43,mbbs_p1_final.pdf
2025,1,5210,23457,MU,,TRD,"Travancore DentalCollege, Kollam",BDS,MM,48,mbbs_p1_final.pdf
2025,1,5211,23462,GN,,KAD,"Kannur Dental College, Anjarakandy, Kannur",BDS,SM,13,mbbs_p1_final.pdf
2025,1,5212,23463,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,51,mbbs_p1_final.pdf
2025,1,5213,23491,MU,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,MM,47,mbbs_p1_final.pdf
2025,1,5214,23503,MU,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,MM,9,mbbs_p1_final.pdf
2025,1,5215,23506,SC,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,SC,41,mbbs_p1_final.pdf
2025,1,5216,23511,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,56,mbbs_p1_final.pdf
2025,1,5217,23520,SC,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,SC,41,mbbs_p1_final.pdf
2025,1,5218,23528,EZ,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,EZ,18,mbbs_p1_final.pdf
2025,1,5219,23533,SC,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,SC,45,mbbs_p1_final.pdf
2025,1,5220,23543,BX,,MLD,"Malabar Dental College, Edappal",BDS,BX,42,mbbs_p1_final.pdf
2025,1,5221,23568,MU,,MLD,"Malabar Dental College, Edappal",BDS,MU,3,mbbs_p1_final.pdf
2025,1,5222,23569,EZ,,KNM,Government Medical College Kannur,MBBS,PI,8,mbbs_p1_final.pdf
2025,1,5223,23574,MU,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,MM,55,mbbs_p1_final.pdf
2025,1,5224,23593,MU,,KKM,"Govt. Medical College, Kozhikkode",MBBS,PD,1,mbbs_p1_final.pdf
2025,1,5225,23598,LA,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,48,mbbs_p1_final.pdf
2025,1,5226,23617,MU,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,MM,50,mbbs_p1_final.pdf
2025,1,5227,23633,GN,,KAD,"Kannur Dental College, Anjarakandy, Kannur",BDS,SM,47,mbbs_p1_final.pdf
2025,1,5228,23644,BH,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,BH,22,mbbs_p1_final.pdf
2025,1,5229,23655,GN,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,NR,39,mbbs_p1_final.pdf
2025,1,5230,23688,SC,,NID,"Noorul Islam College of Dental Science, Neyyattinkara",BDS,SC,41,mbbs_p1_final.pdf
2025,1,5231,23690,EZ,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,EZ,28,mbbs_p1_final.pdf
2025,1,5232,23694,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,57,mbbs_p1_final.pdf
2025,1,5233,23695,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,57,mbbs_p1_final.pdf
2025,1,5234,23710,MU,,TRD,"Travancore DentalCollege, Kollam",BDS,MM,24,mbbs_p1_final.pdf
2025,1,5235,23711,BH,,KAD,"Kannur Dental College, Anjarakandy, Kannur",BDS,SM,37,mbbs_p1_final.pdf
2025,1,5236,23718,EZ,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,EZ,43,mbbs_p1_final.pdf
2025,1,5237,23719,SC,,MLD,"Malabar Dental College, Edappal",BDS,SC,41,mbbs_p1_final.pdf
2025,1,5238,23724,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,36,mbbs_p1_final.pdf
2025,1,5239,23725,MU,,TRD,"Travancore DentalCollege, Kollam",BDS,MM,49,mbbs_p1_final.pdf
2025,1,5240,23733,EZ,,RDC,"Royal Dental College, Chalisery, Palakkad",BDS,EZ,25,mbbs_p1_final.pdf
2025,1,5241,23735,SC,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,SC,41,mbbs_p1_final.pdf
2025,1,5242,23740,MU,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,NR,3,mbbs_p1_final.pdf
2025,1,5243,23744,MU,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,MU,16,mbbs_p1_final.pdf
2025,1,5244,23749,EZ,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,EZ,20,mbbs_p1_final.pdf
2025,1,5245,23752,EZ,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,EZ,20,mbbs_p1_final.pdf
2025,1,5246,23753,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,24,mbbs_p1_final.pdf
2025,1,5247,23769,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,NR,18,mbbs_p1_final.pdf
2025,1,5248,23779,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,37,mbbs_p1_final.pdf
2025,1,5249,23786,MU,,TRD,"Travancore DentalCollege, Kollam",BDS,MM,10,mbbs_p1_final.pdf
2025,1,5250,23789,EZ,,KAD,"Kannur Dental College, Anjarakandy, Kannur",BDS,SM,28,mbbs_p1_final.pdf
2025,1,5251,23804,SC,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,SC,40,mbbs_p1_final.pdf
2025,1,5252,23806,SC,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,SC,24,mbbs_p1_final.pdf
2025,1,5253,23810,MU,,AZD,"Azeezia College of Dental Science, Meyyannoor, Kollam",BDS,MM,15,mbbs_p1_final.pdf
2025,1,5254,23824,GN,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,NR,24,mbbs_p1_final.pdf
2025,1,5255,23837,GN,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,NR,11,mbbs_p1_final.pdf
2025,1,5256,23839,SC,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,SC,40,mbbs_p1_final.pdf
2025,1,5257,23844,GN,,SVD,"Sri Sankara Dental College, Akathumuri, Varkala",BDS,SM,20,mbbs_p1_final.pdf
2025,1,5258,23845,SC,,EID,"Educare Institute of Dental Sciences, Malappuram",BDS,SC,42,mbbs_p1_final.pdf
2025,1,5259,23863,KN,,AAD,"Al Azhar Dental College, Thodupuzha",BDS,KN,45,mbbs_p1_final.pdf
2025,1,5260,23872,GN,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,NR,36,mbbs_p1_final.pdf
2025,1,5261,23875,EZ,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,NR *,20,mbbs_p1_final.pdf
2025,1,5262,23880,SC,,AID,"Sree Anjaneya Institue of Dental Scinces, Atholi, Kozhikode",BDS,SC,3,mbbs_p1_final.pdf
